,Unnamed: 0,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
30147,30147,31,4,243773,6,5,4,8,4,4,0,0,0,20,39
30148,30148,56,4,151474,6,5,0,12,4,4,0,0,0,40,39
30149,30149,50,4,135465,9,13,2,4,0,4,1,0,0,50,39
30150,30150,22,4,210781,9,13,4,1,3,4,0,0,0,35,39
30151,30151,36,2,359001,15,10,2,11,0,4,1,0,0,48,39
30152,30152,48,4,119471,10,16,2,10,0,1,1,0,0,40,19
30153,30153,30,4,226396,11,9,2,8,5,4,0,0,0,30,39
30154,30154,35,4,283122,15,10,2,13,0,4,1,0,0,45,39
30155,30155,37,6,326400,11,9,2,14,0,4,1,0,0,30,39
30156,30156,32,0,169186,11,9,2,0,0,4,1,0,0,5,39
30157,30157,56,4,158752,12,14,2,4,5,4,0,0,0,50,39
30158,30158,29,0,208406,11,9,4,0,1,4,1,0,0,35,39
30159,30159,41,4,96741,7,12,0,12,4,4,1,0,0,40,39
30160,30160,38,7,255191,11,9,4,8,1,4,1,0,0,40,39
30161,30161,34,4,177733,6,5,5,7,4,4,0,0,0,35,6
30162,30162,54,7,137815,2,8,4,8,3,4,1,4101,0,40,39
30163,30163,36,0,187203,8,11,0,0,3,4,1,0,0,50,39
30164,30164,42,4,168515,8,11,0,10,1,4,0,0,0,40,39
30165,30165,33,4,122672,11,9,2,5,0,4,1,0,0,50,39
30166,30166,21,4,195199,11,9,4,10,3,4,0,0,0,30,39
30167,30167,69,2,179813,0,6,2,14,0,4,1,0,0,10,39
30168,30168,32,4,178623,7,12,4,12,1,2,0,0,0,46,38
30169,30169,50,4,41890,11,9,2,3,0,4,1,0,0,40,39
30170,30170,40,4,373050,2,8,2,8,0,4,1,0,0,40,0
30171,30171,45,4,80430,11,9,0,8,1,4,0,0,0,40,39
30172,30172,31,4,198613,11,9,2,1,0,4,1,0,0,35,39
30173,30173,24,4,330571,9,13,2,10,5,4,0,0,0,40,39
30174,30174,28,4,209205,9,13,4,10,1,4,1,0,0,60,39
30175,30175,21,4,132243,7,12,4,8,3,4,0,0,0,5,39
30176,30176,43,6,237670,8,11,0,4,1,4,1,0,0,25,39
30177,30177,22,4,193586,11,9,4,12,1,4,0,0,0,25,39
30178,30178,62,6,197353,11,9,2,3,0,4,1,0,1740,40,39
30179,30179,21,6,74538,15,10,4,13,1,4,1,0,0,25,39
30180,30180,37,4,89718,15,10,2,14,0,4,1,0,0,45,39
30181,30181,34,4,93169,15,10,0,8,4,2,0,0,0,40,39
30182,30182,74,6,292915,9,13,2,4,0,4,1,0,1825,12,39
30183,30183,43,4,328570,15,10,0,7,4,2,0,0,0,38,39
30184,30184,25,4,312157,15,10,4,10,1,4,0,0,0,40,39
30185,30185,43,4,193459,1,7,2,6,0,4,1,0,0,40,39
30186,30186,23,4,236804,1,7,2,8,0,4,1,0,0,40,39
30187,30187,33,4,126223,11,9,5,7,4,2,0,0,0,40,39
30188,30188,51,7,172281,9,13,2,4,0,4,1,0,0,35,39
30189,30189,64,4,153894,9,13,4,12,4,4,0,0,0,40,29
30190,30190,35,4,331395,15,10,4,4,1,4,1,0,0,50,39
30191,30191,69,6,92472,0,6,3,5,1,4,1,3273,0,45,39
30192,30192,32,4,318647,9,13,2,4,0,4,1,0,0,48,39
30193,30193,20,4,332931,15,10,4,8,3,4,0,0,0,40,39
30194,30194,66,5,76212,11,9,2,14,0,4,1,0,0,50,39
30195,30195,31,4,301168,15,10,4,3,1,4,1,0,0,40,22
30196,30196,22,4,440969,15,10,4,8,3,4,0,0,0,24,39
30197,30197,32,4,154950,14,15,4,10,1,4,1,0,0,40,39
30198,30198,23,4,218343,7,12,4,12,3,4,0,0,0,40,39
30199,30199,21,4,239577,15,10,4,1,3,4,1,0,0,40,39
30200,30200,36,4,247936,11,9,2,8,5,1,0,0,0,2,36
30201,30201,62,2,203525,5,4,2,3,0,4,1,2829,0,40,39
30202,30202,24,4,182342,11,9,4,6,1,4,1,0,0,40,39
30203,30203,45,4,25649,15,10,2,14,0,4,1,7298,0,50,39
30204,30204,27,4,243569,1,7,2,6,0,4,1,3942,0,40,39
30205,30205,38,4,187870,14,15,2,10,0,4,1,0,2415,90,39
30206,30206,20,0,289116,15,10,4,0,3,4,0,0,0,5,39
30207,30207,30,4,487330,15,10,2,7,0,4,1,0,0,30,39
30208,30208,17,0,34019,0,6,4,0,3,4,1,0,0,20,39
30209,30209,17,0,250541,1,7,4,0,3,2,1,0,0,8,39
30210,30210,21,6,318987,8,11,2,5,0,4,1,0,0,40,39
30211,30211,56,6,140558,11,9,2,12,0,4,1,0,0,40,39
30212,30212,59,2,303455,12,14,6,10,4,4,0,4787,0,60,39
30213,30213,37,6,76855,15,10,0,4,4,4,0,0,0,40,39
30214,30214,52,4,308764,15,10,0,4,4,4,0,0,0,40,39
30215,30215,50,1,339905,15,10,2,4,0,4,1,0,0,40,39
30216,30216,55,4,227856,9,13,2,4,0,4,1,7298,0,60,39
30217,30217,55,4,156430,9,13,2,10,0,4,1,0,0,40,39
30218,30218,45,0,98265,11,9,0,0,1,4,0,0,0,40,39
30219,30219,72,4,116640,15,10,2,10,0,4,1,3471,0,20,39
30220,30220,39,4,187167,15,10,0,4,1,4,0,0,0,40,39
30221,30221,28,4,184078,2,8,0,7,1,4,0,0,0,40,39
30222,30222,38,4,108140,9,13,0,13,2,4,1,0,0,40,39
30223,30223,44,4,150533,15,10,5,3,1,4,1,0,1876,55,39
30224,30224,51,6,313702,11,9,4,12,1,4,1,0,0,40,39
30225,30225,20,4,39803,15,10,4,8,3,4,1,0,1719,36,39
30226,30226,25,4,252752,15,10,4,14,1,4,0,0,0,45,39
30227,30227,52,4,111700,15,10,0,12,2,4,0,0,0,20,39
30228,30228,45,4,361842,11,9,6,3,1,4,0,0,0,40,39
30229,30229,17,4,231438,1,7,4,1,3,4,0,0,0,12,39
30230,30230,20,4,178469,11,9,4,8,3,1,0,0,0,15,0
30231,30231,64,2,116620,12,14,2,10,0,4,1,0,0,25,39
30232,30232,34,4,112212,11,9,2,1,0,4,1,0,1485,40,39
30233,30233,74,6,109101,15,10,2,4,0,4,1,0,0,4,39
30234,30234,58,1,72998,1,7,0,3,1,2,0,14084,0,40,39
30235,30235,44,4,147265,12,14,2,10,0,4,1,0,0,40,39
30236,30236,23,7,314645,7,12,4,1,1,4,0,0,0,25,39
30237,30237,23,4,444554,11,9,4,6,3,4,1,0,0,50,39
30238,30238,27,4,129629,8,11,4,13,2,4,0,0,0,36,39
30239,30239,34,4,106761,9,13,2,12,0,4,1,0,0,45,39
30240,30240,18,4,189924,11,9,4,12,3,4,0,0,0,24,39
30241,30241,33,4,311194,1,7,4,12,4,2,0,0,0,17,39
30242,30242,50,6,89737,15,10,2,3,0,4,1,0,0,48,39
30243,30243,47,4,49298,11,9,0,12,1,4,1,0,0,50,39
30244,30244,50,5,190333,14,15,2,10,0,4,1,99999,0,55,39
30245,30245,18,4,251923,1,7,4,12,3,4,0,0,0,15,39
30246,30246,49,2,298445,14,15,2,10,5,4,0,0,1977,60,39
30247,30247,34,4,180284,15,10,2,6,0,4,1,0,0,50,39
30248,30248,51,4,154342,12,14,2,10,0,4,1,7688,0,45,39
30249,30249,56,7,68658,15,10,2,4,0,4,1,0,0,40,39
30250,30250,64,4,203783,11,9,6,1,4,4,0,0,0,8,39
30251,30251,23,4,250037,15,10,4,5,1,4,0,0,0,50,39
30252,30252,33,4,158688,15,10,2,14,0,4,1,0,0,40,39
30253,30253,43,4,214781,12,14,2,4,0,4,1,0,0,45,39
30254,30254,60,1,404023,11,9,0,4,1,4,1,10520,0,40,39
30255,30255,57,7,109015,2,8,0,8,4,4,0,0,0,40,39
30256,30256,22,4,194630,9,13,4,12,1,4,1,0,0,45,39
30257,30257,23,4,239375,9,13,4,7,3,4,1,0,0,40,39
30258,30258,54,4,35576,15,10,2,12,0,4,1,0,2415,50,39
30259,30259,39,1,363630,11,9,2,1,0,2,1,7688,0,52,39
30260,30260,32,6,182926,12,14,4,10,1,4,1,0,0,40,39
30261,30261,20,4,117222,15,10,4,13,3,4,1,0,0,15,39
30262,30262,30,4,110643,15,10,4,4,1,4,1,0,0,52,39
30263,30263,56,6,170217,11,9,2,5,0,4,1,0,0,45,39
30264,30264,34,4,193285,11,9,2,6,0,4,1,0,0,40,39
30265,30265,32,4,161075,11,9,4,3,4,4,1,0,0,40,39
30266,30266,59,4,322691,12,14,2,10,0,4,1,0,0,50,39
30267,30267,19,4,229431,15,10,4,10,3,4,1,0,0,11,39
30268,30268,60,0,106282,6,5,6,0,1,4,0,0,0,40,39
30269,30269,29,4,105694,11,9,2,6,0,4,1,0,0,42,39
30270,30270,24,4,199883,15,10,2,3,0,4,1,0,0,60,39
30271,30271,41,7,100800,12,14,0,10,1,4,1,0,0,35,39
30272,30272,23,4,256278,5,4,2,6,2,3,0,0,0,30,8
30273,30273,32,4,156464,11,9,2,12,0,4,1,0,1902,50,39
30274,30274,51,5,129525,11,9,4,12,2,4,1,0,0,40,0
30275,30275,18,4,285013,11,9,4,12,3,4,1,0,0,10,39
30276,30276,28,4,248911,15,10,4,4,3,4,0,0,0,40,0
30277,30277,33,0,369386,15,10,2,0,5,4,0,5178,0,40,39
30278,30278,38,4,219902,11,9,5,14,4,2,0,0,0,30,39
30279,30279,29,4,375482,9,13,4,10,1,4,1,0,0,50,9
30280,30280,25,4,169124,11,9,2,14,0,4,1,0,0,45,39
30281,30281,31,4,183000,14,15,4,13,1,4,1,0,0,55,39
30282,30282,34,4,28053,9,13,3,1,1,4,0,0,0,25,39
30283,30283,34,4,242984,11,9,2,4,0,4,1,0,1887,45,39
30284,30284,66,7,132055,11,9,2,4,0,4,1,0,1825,40,39
30285,30285,41,4,212894,4,3,2,6,0,4,1,0,0,40,13
30286,30286,62,4,223975,5,4,2,10,0,4,1,0,0,20,39
30287,30287,58,4,357788,11,9,2,3,0,2,1,0,0,40,39
30288,30288,40,4,406811,11,9,5,4,4,4,0,0,0,40,2
30289,30289,24,4,154422,9,13,4,4,3,1,0,0,0,40,30
30290,30290,47,4,140644,11,9,2,4,0,4,1,0,0,40,39
30291,30291,19,4,355477,11,9,4,8,3,2,1,0,0,25,39
30292,30292,32,4,151773,15,10,2,3,0,4,1,0,0,45,39
30293,30293,51,7,341548,15,10,0,1,1,4,0,0,0,40,39
30294,30294,25,4,512771,6,5,2,14,0,4,1,0,0,45,39
30295,30295,60,0,141580,12,14,2,0,0,4,1,0,0,40,39
30296,30296,22,4,48988,15,10,4,14,1,4,1,0,0,40,39
30297,30297,29,4,201022,9,13,2,4,5,4,0,0,0,50,39
30298,30298,20,4,82777,11,9,2,12,3,4,1,0,0,40,39
30299,30299,42,4,152676,5,4,0,3,4,4,1,0,0,40,33
30300,30300,18,4,115815,11,9,4,7,3,4,1,0,0,20,39
30301,30301,23,4,168009,0,6,2,7,3,1,0,0,0,40,40
30302,30302,28,4,213152,9,13,2,1,0,4,1,0,0,40,0
30303,30303,55,4,89690,9,13,0,10,1,4,0,0,0,40,39
30304,30304,40,4,126868,11,9,0,7,1,2,1,0,0,40,39
30305,30305,52,4,95128,15,10,0,12,1,4,1,0,0,50,39
30306,30306,37,4,185567,11,9,0,7,4,4,1,0,0,40,39
30307,30307,21,4,301408,15,10,4,12,3,4,0,0,1602,22,39
30308,30308,35,4,216256,8,11,4,8,1,4,1,0,0,60,39
30309,30309,45,4,182541,15,10,0,7,4,4,1,0,0,48,39
30310,30310,39,4,172855,11,9,0,1,4,2,0,0,0,40,39
30311,30311,54,4,68684,11,9,2,3,0,4,1,0,0,44,39
30312,30312,42,4,364832,5,4,0,12,1,4,0,0,0,40,39
30313,30313,26,0,264300,15,10,2,0,5,4,0,0,0,20,39
30314,30314,59,5,349910,7,12,2,3,0,4,1,0,0,40,39
30315,30315,42,4,276218,11,9,2,12,5,4,0,0,0,40,39
30316,30316,22,4,251196,15,10,4,11,3,2,0,0,0,20,39
30317,30317,33,4,196898,9,13,4,10,1,4,0,0,0,40,39
30318,30318,39,4,58343,15,10,2,7,0,4,1,0,0,40,39
30319,30319,18,5,101061,1,7,4,5,3,4,1,0,0,70,39
30320,30320,46,4,415051,15,10,2,12,0,2,1,0,0,60,39
30321,30321,24,4,174043,9,13,4,8,1,4,1,0,0,40,39
30322,30322,28,4,129460,8,11,2,6,5,4,0,0,0,30,7
30323,30323,21,7,110946,11,9,4,1,3,4,0,0,0,43,39
30324,30324,22,4,313873,1,7,4,3,3,4,1,0,0,30,39
30325,30325,61,4,81132,4,3,2,6,0,1,1,7298,0,40,30
30326,30326,56,1,255386,15,10,2,1,0,1,1,0,0,40,25
30327,30327,21,4,191497,15,10,4,12,3,4,0,0,0,20,39
30328,30328,17,4,128617,0,6,4,6,3,4,1,0,0,26,39
30329,30329,29,4,368949,15,10,2,6,0,4,1,0,0,40,0
30330,30330,28,2,263600,11,9,2,11,0,4,1,0,0,40,39
30331,30331,62,4,257277,11,9,6,1,1,4,0,0,0,38,39
30332,30332,39,4,339442,11,9,5,7,1,2,1,2176,0,40,39
30333,30333,30,2,289442,11,9,4,11,1,4,1,0,0,40,39
30334,30334,20,0,162667,1,7,4,0,4,4,1,0,0,40,8
30335,30335,18,2,466325,1,7,4,1,3,4,1,0,0,12,39
30336,30336,54,4,142169,11,9,4,6,3,4,1,0,0,40,39
30337,30337,49,4,252079,15,10,2,14,0,4,1,0,0,40,39
30338,30338,33,7,119628,10,16,2,10,0,1,1,0,0,50,17
30339,30339,50,4,175804,9,13,2,12,0,4,1,0,0,40,39
30340,30340,57,4,70720,11,9,2,8,0,4,1,0,0,78,39
30341,30341,50,7,201513,11,9,0,1,3,4,0,0,0,40,39
30342,30342,45,4,257609,9,13,2,4,0,4,1,0,0,40,39
30343,30343,41,4,124692,15,10,2,4,3,4,1,0,0,40,39
30344,30344,23,4,268525,11,9,2,7,0,4,1,0,0,48,39
30345,30345,23,4,250630,9,13,4,12,1,4,0,0,0,40,39
30346,30346,47,4,180277,11,9,2,1,5,4,0,0,0,40,18
30347,30347,39,6,191342,9,13,2,4,0,1,1,0,0,50,35
30348,30348,29,4,250967,8,11,2,7,0,4,1,0,1887,48,39
30349,30349,46,4,153254,11,9,2,7,0,2,1,0,0,40,39
30350,30350,18,4,362600,4,3,4,6,3,4,1,0,0,40,39
30351,30351,68,4,171933,5,4,2,3,0,4,1,0,0,40,39
30352,30352,62,4,211408,8,11,2,13,0,4,1,0,0,40,39
30353,30353,43,4,48193,7,12,2,13,0,4,1,0,0,40,39
30354,30354,35,4,22463,11,9,2,3,0,4,1,0,0,40,39
30355,30355,21,4,440969,11,9,4,1,3,4,0,0,0,40,39
30356,30356,21,7,164922,15,10,4,6,3,4,1,0,0,40,39
30357,30357,41,2,134524,8,11,0,3,4,4,0,0,0,45,39
30358,30358,61,4,176689,11,9,2,14,0,4,1,0,0,40,39
30359,30359,24,4,220993,11,9,4,3,1,4,1,0,0,50,39
30360,30360,21,4,512828,11,9,4,11,3,2,1,0,0,40,39
30361,30361,36,7,422275,4,3,2,8,0,4,1,0,0,40,26
30362,30362,37,2,65291,8,11,4,11,1,4,0,0,0,40,39
30363,30363,69,4,197080,2,8,2,14,0,4,1,9386,0,60,39
30364,30364,49,1,181657,15,10,0,4,1,4,0,0,0,50,39
30365,30365,55,4,190257,11,9,2,5,0,4,1,0,0,53,39
30366,30366,21,4,238068,11,9,2,7,0,4,1,0,0,40,39
30367,30367,18,4,337046,0,6,4,8,3,4,1,0,0,40,39
30368,30368,26,4,187248,11,9,2,10,1,2,1,0,0,40,39
30369,30369,20,0,250037,15,10,4,0,3,4,0,0,0,18,0
30370,30370,46,4,285750,11,9,2,5,0,4,1,4064,0,55,39
30371,30371,23,4,260617,0,6,4,3,1,4,1,0,0,40,39
30372,30372,48,4,216999,11,9,2,3,0,4,1,0,0,40,39
30373,30373,36,4,531055,11,9,2,3,0,4,1,0,1902,48,39
30374,30374,42,7,121265,12,14,0,10,1,4,1,0,0,40,39
30375,30375,41,2,184466,12,14,2,10,0,4,1,0,0,38,39
30376,30376,45,4,297676,7,12,6,12,4,4,0,0,0,40,5
30377,30377,52,4,114228,11,9,0,3,1,4,1,3325,0,40,39
30378,30378,22,2,121144,9,13,4,10,3,2,0,0,0,18,39
30379,30379,20,4,26842,15,10,4,7,1,4,0,2176,0,40,39
30380,30380,27,4,113054,11,9,5,7,1,4,1,0,0,43,39
30381,30381,36,4,256636,11,9,0,4,1,4,1,0,0,40,39
30382,30382,34,4,152246,11,9,2,14,0,0,1,0,0,52,39
30383,30383,38,4,108140,12,14,2,10,0,4,1,0,0,50,39
30384,30384,20,0,203353,15,10,4,0,3,4,0,0,0,40,39
30385,30385,47,4,207207,11,9,0,12,4,4,0,0,0,45,39
30386,30386,21,4,115420,11,9,2,3,0,4,1,0,0,50,39
30387,30387,33,4,80058,11,9,4,14,1,4,1,0,0,40,39
30388,30388,31,2,48520,7,12,4,11,4,4,1,0,0,40,39
30389,30389,61,4,411652,2,8,2,3,0,4,1,0,0,40,26
30390,30390,46,4,154405,0,6,2,6,0,2,1,0,0,45,39
30391,30391,55,2,104917,12,14,2,10,0,2,1,0,0,40,39
30392,30392,19,7,261422,15,10,4,10,3,4,1,0,0,40,39
30393,30393,39,4,48915,11,9,2,7,0,4,1,0,0,40,39
30394,30394,61,4,172037,11,9,2,8,0,4,1,0,0,40,39
30395,30395,28,4,144833,15,10,2,6,0,4,1,0,0,40,39
30396,30396,28,4,275116,0,6,2,14,0,4,1,0,0,40,39
30397,30397,61,0,72886,11,9,2,0,0,4,1,0,0,38,39
30398,30398,61,4,103575,11,9,2,3,0,4,1,0,0,37,39
30399,30399,54,4,200783,15,10,2,12,0,4,1,0,0,40,39
30400,30400,50,5,152810,15,10,2,7,0,4,1,0,0,70,11
30401,30401,37,2,44694,12,14,2,10,5,4,0,0,0,45,39
30402,30402,17,0,48703,1,7,4,0,3,4,0,0,0,30,39
30403,30403,56,4,91905,11,9,2,12,5,4,0,0,0,4,39
30404,30404,31,4,168906,9,13,0,4,1,4,0,0,0,50,39
30405,30405,32,7,147215,9,13,2,4,5,4,0,0,0,55,39
30406,30406,28,4,153546,1,7,0,8,4,4,0,0,0,40,39
30407,30407,34,4,35595,8,11,2,13,0,4,1,0,0,40,39
30408,30408,33,4,225507,0,6,4,8,3,4,0,0,0,25,39
30409,30409,42,4,345504,8,11,0,1,1,4,0,0,0,35,39
30410,30410,64,4,137205,8,11,2,3,0,4,1,0,0,48,39
30411,30411,29,4,327779,15,10,2,6,0,4,1,0,0,20,39
30412,30412,41,0,213416,4,3,2,0,0,4,1,0,0,32,26
30413,30413,45,4,362883,15,10,2,14,0,4,1,0,0,40,39
30414,30414,48,4,131309,12,14,2,10,0,4,1,0,0,45,39
30415,30415,44,4,188331,15,10,5,13,1,4,0,0,0,38,39
30416,30416,34,1,194740,15,10,4,1,1,4,1,0,0,40,39
30417,30417,40,4,43711,11,9,4,7,1,4,1,0,0,45,39
30418,30418,45,4,187033,11,9,2,3,0,4,1,0,2051,40,39
30419,30419,23,4,233923,15,10,4,8,3,4,0,0,0,20,39
30420,30420,51,4,84278,9,13,2,10,0,4,1,0,0,55,39
30421,30421,24,4,437666,11,9,2,3,0,4,1,2885,0,50,39
30422,30422,57,4,186386,9,13,6,10,4,4,1,10520,0,40,39
30423,30423,23,4,129767,15,10,4,1,1,4,0,0,1721,40,39
30424,30424,34,4,180284,15,10,2,5,0,4,1,0,0,40,39
30425,30425,36,4,108320,11,9,0,7,1,4,1,4101,0,40,39
30426,30426,56,5,75214,14,15,2,10,0,4,1,0,0,32,39
30427,30427,42,4,284758,11,9,0,4,4,4,0,0,0,40,39
30428,30428,45,5,188330,9,13,2,4,0,4,1,0,0,60,39
30429,30429,38,4,333651,9,13,2,10,0,4,1,15024,0,70,39
30430,30430,29,2,115305,8,11,2,11,0,4,1,7688,0,40,39
30431,30431,54,4,172962,9,13,0,10,1,4,1,0,1340,40,39
30432,30432,40,4,198096,11,9,2,7,0,4,1,0,0,40,39
30433,30433,29,4,163265,11,9,2,14,0,4,1,0,0,40,39
30434,30434,35,1,128608,9,13,4,4,3,4,1,0,0,40,39
30435,30435,47,4,107460,11,9,5,4,4,4,0,0,0,37,39
30436,30436,51,4,251841,8,11,4,4,1,4,0,0,0,43,39
30437,30437,28,4,403671,11,9,4,8,2,4,1,0,0,40,26
30438,30438,58,4,159378,11,9,2,7,0,4,1,0,0,45,39
30439,30439,24,4,170070,11,9,4,7,3,4,0,0,0,25,39
30440,30440,46,7,192323,11,9,0,4,1,4,1,0,0,40,39
30441,30441,57,4,135796,0,6,2,7,0,2,1,0,0,48,39
30442,30442,22,4,232985,11,9,4,6,2,4,1,0,0,20,39
30443,30443,28,4,34532,9,13,4,13,1,2,1,0,0,30,23
30444,30444,17,0,371316,0,6,4,0,3,4,1,0,0,25,39
30445,30445,23,4,236994,11,9,4,12,3,4,1,0,0,60,39
30446,30446,19,4,208366,11,9,4,6,1,4,1,0,0,40,39
30447,30447,66,7,102640,11,9,6,10,4,2,0,0,0,35,39
30448,30448,38,4,111377,15,10,2,4,0,4,1,0,0,55,39
30449,30449,39,1,472166,15,10,0,4,4,2,0,0,0,40,39
30450,30450,39,0,86551,2,8,2,0,0,4,1,0,0,40,39
30451,30451,47,4,70943,11,9,2,7,0,4,1,5178,0,40,39
30452,30452,39,4,294919,11,9,0,14,3,4,1,0,0,60,39
30453,30453,22,4,408383,15,10,4,14,3,4,1,0,0,40,39
30454,30454,36,4,255454,11,9,4,3,3,2,1,0,0,30,39
30455,30455,32,4,193260,15,10,2,7,0,1,1,0,0,40,30
30456,30456,29,0,191935,11,9,4,0,1,4,1,0,0,40,39
30457,30457,43,2,125461,9,13,4,10,1,4,1,0,0,40,39
30458,30458,51,4,97005,11,9,2,3,0,4,1,0,0,40,39
30459,30459,42,4,183319,4,3,2,3,0,4,1,0,0,60,39
30460,30460,32,7,167049,2,8,4,1,4,4,0,0,0,40,39
30461,30461,34,4,185216,15,10,4,1,3,4,1,0,0,40,39
30462,30462,51,4,161838,8,11,2,3,0,4,1,0,0,57,39
30463,30463,38,4,165848,9,13,2,12,0,4,1,0,0,44,39
30464,30464,21,4,138816,11,9,4,6,3,2,1,0,0,20,39
30465,30465,33,6,99761,9,13,4,8,1,4,0,0,0,15,39
30466,30466,34,4,112139,11,9,2,3,0,4,1,0,0,40,39
30467,30467,32,4,129020,11,9,2,4,0,4,1,0,0,40,39
30468,30468,38,0,365465,8,11,4,0,3,4,1,0,0,15,39
30469,30469,27,6,259873,11,9,2,8,0,2,1,0,0,60,39
30470,30470,35,5,89622,15,10,2,12,0,4,1,0,0,50,39
30471,30471,29,7,201556,9,13,4,10,1,4,1,0,0,50,39
30472,30472,40,4,176286,11,9,2,3,0,4,1,0,0,40,39
30473,30473,46,4,192894,5,4,2,5,0,2,1,0,0,30,39
30474,30474,37,4,172232,11,9,4,8,4,2,0,0,0,30,39
30475,30475,38,6,163204,11,9,2,3,0,4,1,3411,0,25,39
30476,30476,37,4,265737,15,10,2,4,0,2,1,0,1887,60,5
30477,30477,44,4,215304,9,13,2,10,0,4,1,0,0,45,39
30478,30478,25,4,185952,12,14,4,10,1,4,1,0,0,30,39
30479,30479,38,4,216845,11,9,4,12,4,4,1,0,0,42,39
30480,30480,34,2,35683,7,12,0,1,4,4,0,0,0,10,39
30481,30481,50,6,371305,11,9,2,12,0,4,1,0,1902,60,39
30482,30482,46,4,102359,15,10,2,4,0,4,1,0,0,50,39
30483,30483,20,4,200089,4,3,4,6,4,4,1,0,0,30,13
30484,30484,47,7,207120,8,11,2,4,0,4,1,0,0,38,39
30485,30485,46,4,295334,10,16,2,10,0,4,1,0,0,60,39
30486,30486,34,4,234537,7,12,0,12,1,4,1,0,0,40,39
30487,30487,61,4,142922,11,9,2,14,0,4,1,0,0,40,39
30488,30488,55,7,181641,15,10,0,10,1,2,0,0,0,37,39
30489,30489,36,4,185325,11,9,4,14,1,4,1,0,0,35,39
30490,30490,28,4,167336,15,10,4,4,1,4,0,10520,0,40,39
30491,30491,22,4,379778,11,9,4,8,1,4,1,0,0,40,39
30492,30492,34,4,176117,15,10,4,12,3,2,0,0,0,35,39
30493,30493,33,4,100228,15,10,4,7,1,2,1,0,0,40,39
30494,30494,27,4,150296,11,9,4,8,3,4,0,0,0,32,39
30495,30495,43,1,25005,12,14,2,6,0,4,1,5013,0,12,39
30496,30496,55,4,134120,0,6,2,3,0,4,1,99999,0,40,39
30497,30497,39,6,251710,0,6,3,8,1,4,0,0,1721,15,39
30498,30498,20,4,653574,15,10,4,8,3,4,1,0,0,33,8
30499,30499,38,4,175441,11,9,4,6,1,2,1,0,0,40,39
30500,30500,30,4,333119,15,10,4,3,1,4,1,0,0,40,39
30501,30501,21,4,89154,1,7,4,8,3,4,1,0,0,42,8
30502,30502,60,4,198727,11,9,2,10,0,4,1,0,0,30,39
30503,30503,43,4,87284,15,10,4,6,1,4,1,0,0,40,39
30504,30504,36,4,180686,11,9,2,3,0,4,1,0,0,45,39
30505,30505,23,4,227070,15,10,4,8,4,4,0,0,0,48,8
30506,30506,57,2,189824,15,10,2,6,0,2,1,7298,0,40,39
30507,30507,25,2,348986,11,9,4,6,2,2,1,0,0,40,39
30508,30508,38,4,96185,11,9,0,8,4,2,0,0,0,32,39
30509,30509,22,4,112693,11,9,2,3,0,4,1,0,0,35,39
30510,30510,23,4,417605,4,3,4,3,1,4,1,0,0,40,26
30511,30511,61,6,140300,11,9,4,12,1,4,0,0,0,44,39
30512,30512,28,4,340408,15,10,0,3,1,4,1,0,0,46,39
30513,30513,17,0,187539,1,7,4,0,3,4,0,0,0,10,39
30514,30514,21,4,237051,15,10,4,8,3,4,0,0,0,25,39
30515,30515,49,4,175622,12,14,2,10,0,4,1,0,0,40,39
30516,30516,37,4,389725,2,8,0,3,3,4,1,0,0,35,39
30517,30517,23,4,182812,15,10,4,8,3,4,0,0,0,40,6
30518,30518,38,6,245372,15,10,2,10,0,4,1,3137,0,50,39
30519,30519,34,2,93886,9,13,2,10,5,4,0,0,0,46,39
30520,30520,21,4,502837,11,9,4,7,3,4,0,0,0,40,29
30521,30521,27,7,212232,15,10,2,4,0,2,1,0,0,40,39
30522,30522,57,4,300104,11,9,2,3,0,4,1,0,0,84,39
30523,30523,22,4,156933,11,9,4,6,3,2,1,0,0,25,39
30524,30524,20,4,286734,15,10,4,1,1,3,0,0,0,35,39
30525,30525,49,5,143482,15,10,2,10,5,4,0,0,0,65,39
30526,30526,38,4,226357,11,9,2,3,0,4,1,0,0,40,39
30527,30527,40,4,104892,9,13,2,13,0,4,1,0,0,40,39
30528,30528,44,4,223194,11,9,2,3,0,2,1,0,1485,40,14
30529,30529,37,6,272090,15,10,2,1,5,4,0,0,0,20,39
30530,30530,57,4,204816,12,14,0,10,1,4,1,0,0,30,39
30531,30531,56,4,230039,5,4,4,8,3,4,0,0,0,30,39
30532,30532,41,4,242619,7,12,0,10,1,4,1,0,0,80,39
30533,30533,50,6,131982,11,9,2,8,0,1,1,0,0,60,35
30534,30534,33,4,87310,6,5,4,7,1,4,1,0,0,50,39
30535,30535,29,4,134566,12,14,2,12,0,4,1,0,0,20,39
30536,30536,28,1,163862,9,13,2,4,0,4,1,5178,0,40,39
30537,30537,35,4,239409,0,6,2,7,0,4,1,0,0,50,39
30538,30538,36,4,203717,11,9,0,3,4,4,1,0,0,40,39
30539,30539,45,4,172274,10,16,0,10,4,2,0,0,3004,35,39
30540,30540,30,6,65278,7,12,4,3,3,4,1,0,0,40,39
30541,30541,35,5,135289,11,9,2,8,0,4,1,0,0,60,39
30542,30542,27,4,246974,8,11,2,12,0,4,1,0,0,40,39
